date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:51	27374/27374	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/Plugin.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/Plugin.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:51	10461/10461	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:51	8476/8476	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:52	6229/6229	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/projectiles/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/projectiles/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:52	7278/7278	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/scheduler/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/scheduler/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:52	9499/9499	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/scoreboard/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/scoreboard/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:52	9085/9085	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:52	6789/6789	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/io/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/io/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:53	7528/7528	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/noise/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/noise/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:53	6512/6512	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/permissions/package-summary.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/permissions/package-summary.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:53	35089/35089	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/permissions/Permission.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/permissions/Permission.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-summary.html)
19:04:53	7832/7832	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:54	1606/1606	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/advancement/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/advancement/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:54	2076/2076	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/attribute/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/attribute/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:54	5729/5729	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:55	1580/1580	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/banner/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/banner/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:55	3940/3940	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/data/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/data/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:55	9641/9641	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/data/type/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/data/type/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:55	1655/1655	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/structure/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/block/structure/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:55	1749/1749	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/boss/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/boss/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:56	3829/3829	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:57	2425/2425	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/configuration/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/configuration/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:57	2049/2049	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/defaults/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/defaults/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:58	2133/2133	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/configuration/file/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/configuration/file/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:58	2159/2159	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/configuration/serialization/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/configuration/serialization/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:59	4616/4616	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/conversations/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/conversations/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:04:59	1823/1823	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/enchantments/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/enchantments/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:00	20469/20469	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:00	2472/2472	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/minecart/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/entity/minecart/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:02	2465/2465	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:02	1594/1594	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/enchantment/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/enchantment/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:02	5221/5221	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/block/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/block/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:03	2025/2025	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/hanging/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/hanging/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:03	10017/10017	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/entity/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/entity/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:10	4193/4193	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/inventory/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/inventory/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:10	9976/9976	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:11	2946/2946	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:11	2740/2740	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/vehicle/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/vehicle/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:11	1816/1816	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/weather/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/weather/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:11	2943/2943	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/world/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/world/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:12	2240/2240	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/help/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/help/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:12	1924/1924	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/generator/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/generator/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:12	5629/5629	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:13	4030/4030	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/meta/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/inventory/meta/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:13	1987/1987	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/loot/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/loot/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:13	2626/2626	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/map/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/map/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:14	8673/8673	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/material/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/material/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:16	1441/1441	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/material/types/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/material/types/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:16	2836/2836	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/metadata/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/metadata/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:17	2510/2510	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/permissions/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/permissions/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:17	1538/1538	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/java/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/java/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:17	4347/4347	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:17	3035/3035	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:17	2198/2198	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/potion/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:18	1620/1620	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/projectiles/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/projectiles/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:18	1913/1913	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/scheduler/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/scheduler/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:18	2700/2700	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/scoreboard/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/scoreboard/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:19	2586/2586	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
19:05:23	1560/1560	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/io/package-frame.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/util/io/package-frame.html	(from https://hub.spigotmc.org/javadocs/bukkit/overview-frame.html)
